"word" "instances" "U.S" "Eng" "Eur" "Row"
"1065" "rolls" "1" 3.41814785141564e-05 0 -2.33048874395871e-05 -1.40912662803545e-05
"1066" "whistle" "1" -4.90401915957854e-06 1.85078648231436e-05 -9.41590774236172e-06 0
"1067" "exhale" "1" -2.11744338275379e-06 -9.99810504939084e-06 7.49916959734202e-06 4.5801357734313e-05
"1068" "shoop" "5" -4.7349136561389e-06 -1.87135705866973e-05 -1.70742385782093e-05 5.67413895278588e-06
"1069" "boys" "8" 2.19361498267433e-06 -1.09875860424225e-05 -2.26526782176114e-05 0
"1070" "die" "6" -1.25428184905652e-05 -2.41294320256382e-05 -2.32921949590589e-05 0
"1071" "purple" "5" -1.46074281945197e-05 3.46215291613492e-06 0 0
"1072" "rain" "31" -2.06533631155293e-05 -1.07865341391106e-05 -1.98073732455349e-05 -1.49327142370007e-05
"1073" "green" "10" 1.22906271186514e-05 -2.20445921907456e-05 0 -1.45321294810328e-05
"1074" "grass" "2" -2.27243482947344e-05 1.17104127441337e-05 0 0
"1075" "home" "16" -4.55336630386072e-06 -1.49627289706908e-05 0 0
"1076" "orinoco" "1" -1.52278668363269e-05 2.70820655883787e-06 3.83264584678269e-05 8.98880121855147e-06
"1077" "forget" "8" -3.17514083461816e-05 7.97871125911387e-06 -6.8752720559154e-06 0
"1078" "chiquitita" "1" -2.61150504629754e-05 4.59640354784524e-05 3.34640672913863e-05 8.31255086479313e-06
"1079" "bless" "2" 3.4208490149951e-05 0 0 0
"1080" "america" "5" -3.36659625755523e-06 -4.504610995965e-06 -2.22677354708265e-05 0
"1081" "heartbreaker" "2" -1.83953181844343e-05 -8.02882768713617e-06 1.82885293991075e-05 -1.52678997215933e-05
"1082" "sleepy" "1" 2.28623292549041e-05 -2.33667353990892e-05 -2.32351108106556e-05 -1.51882927495984e-05
"1083" "lagoon" "1" 2.28617912291292e-05 -2.33661855029793e-05 -2.3234564012105e-05 -1.51879353191334e-05
"1084" "simon" "1" 1.51902710481284e-05 3.41809856332614e-05 7.07410423818005e-06 -1.49498461159948e-05
"1085" "says" "1" 1.5189913587932e-05 3.41801812801461e-05 7.07393776908396e-06 -1.49494943135211e-05
"1086" "wanted" "3" 1.08861906023943e-05 -9.78043991924258e-06 -2.24426306966439e-05 0
"1087" "top" "5" -4.87400622665274e-06 0 0 0
"1088" "express" "1" -2.65872764636692e-05 -9.87072966901187e-06 2.75414386711029e-05 0
"1089" "shake" "17" -1.28025994872311e-05 -2.29482726453834e-05 -1.11350240438164e-05 0
"1090" "room" "7" 2.18273968283071e-06 -1.09331128127479e-05 -2.25403728815231e-05 0
"1091" "build" "3" -1.27333453014569e-05 -1.52496445296171e-05 0 0
"1092" "buttercup" "1" 5.45876432803085e-05 4.46619735377464e-05 -1.83320932356405e-05 -1.48461462573724e-05
"1093" "e.t" "1" -6.7075375515709e-06 -5.95050576397581e-06 -1.43543914004946e-05 0
"1094" "everytime" "4" -6.25203526986679e-07 -1.8488381250707e-05 -1.98185504838616e-05 0
"1095" "whispering" "2" -2.23857378362171e-05 1.15359184890163e-05 0 0
"1096" "michelle" "1" -1.78458683703589e-05 -1.76444288185053e-06 2.54122619492327e-05 -9.89881828174876e-06
"1097" "doggy" "1" 3.36281380162689e-05 3.65304380482997e-06 0 0
"1098" "window" "2" 0 -8.4139038515805e-06 6.6650704775943e-06 -2.47390950893209e-06
"1099" "airplanes" "1" 1.01890753606799e-05 3.47547135369274e-06 -1.95684038536522e-05 0
"1100" "meant" "1" 2.77029328331515e-05 -1.43092039988562e-05 -2.28477095755622e-05 6.12227110396482e-06
"1101" "burn" "1" 6.57188198070078e-07 -1.65136975330384e-05 0 0
"1102" "inc" "1" -1.3787839840708e-05 -2.32339678063322e-05 -2.28467809213351e-05 -1.50085735461016e-05
"1103" "sung" "1" 1.5389464661537e-05 9.49899673947323e-06 8.71063267464269e-06 -1.46958079759693e-05
"1104" "roses" "7" -8.46923987386329e-08 -1.3572767203533e-05 0 0
"1105" "backstreet.s" "1" -4.28188351223167e-06 -1.08437798025828e-05 2.64584821244671e-05 5.53219580455016e-06
"1106" "t" "2" -2.20657101158737e-05 -1.73093899473716e-05 -1.2997046516797e-05 -1.40871528815595e-05
"1107" "texas" "3" 1.19219966995206e-05 0 0 -1.39768475477192e-05
"1108" "yodel" "1" 2.70622785217106e-05 -2.56391906029177e-05 0 -1.38671571419029e-05
"1109" "manana" "1" 2.54885087905618e-05 0 -2.14360113810278e-05 -1.11322230742324e-05
"1110" "soon" "1" 2.54879568283982e-05 0 -2.14355471770479e-05 -1.11319820022268e-05
"1111" "tall" "1" -3.91767001286505e-06 -2.20300857838889e-05 -1.73975280106184e-05 -1.39753342467721e-05
"1112" "sally" "3" 2.37450163897601e-06 -9.1903052886186e-06 0 0
"1113" "sing" "7" 1.74824541537161e-06 -1.73605428842136e-05 -1.6339367112414e-05 0
"1114" "next." "6" -2.78875760514334e-05 -5.65381999153083e-06 -1.05718553247546e-05 -1.03937589111598e-05
"1115" "door" "8" -1.79898682922916e-05 -5.77668312262615e-06 0 0
"1116" "alice" "1" -2.39792668381341e-05 7.56150335912845e-06 -1.28309166034087e-05 0
"1117" "step" "7" -2.39684036239032e-05 -2.1118843119876e-05 9.09779916255875e-06 0
"1118" "mighty" "3" -8.22959038028287e-06 -1.403699437963e-05 0 0
"1119" "quinn" "1" 6.51387754025473e-06 5.04958904008151e-05 1.48895482602346e-05 0
"1120" "limit" "2" 3.04269611976416e-06 -8.01335033168076e-06 -2.08347414303772e-05 0
"1121" "reason" "4" -7.31508335647688e-06 7.26086165691343e-06 -1.97922134196495e-05 0
"1122" "self" "2" 0 -2.21231652702101e-05 1.846773155159e-05 -1.38777732039612e-05
"1123" "control" "3" -1.81696885830959e-05 -1.65231654752888e-05 5.53758092648862e-06 0
"1124" "mein" "2" -1.25929518574365e-05 1.50444952661506e-05 -2.10343580968457e-05 0
"1125" "dreamin" "2" -1.34979171021591e-05 -2.10539381487057e-06 -9.44018596954277e-06 0
"1126" "meet" "3" -2.90352233709409e-05 -2.87306933911082e-06 -1.82673325370787e-05 0
"1127" "half" "3" 1.14196639333561e-05 1.76172878376087e-05 0 0
"1128" "missed" "1" 1.76247606207895e-05 -4.20192907325004e-06 -2.10897923658099e-05 2.53839747514958e-05
"1129" "shakin" "1" 4.12846753819981e-05 -1.56599882064085e-05 -1.8475282895731e-05 0
"1130" "goin" "3" -2.1755550726013e-05 -9.58212633111165e-06 -5.19396779226804e-06 0
"1131" "rapture" "1" 2.33678679989041e-05 1.38656953928628e-06 -6.56576887978003e-07 -1.3651437043332e-05
"1132" "michael" "1" -9.11938499916764e-06 4.02169573785262e-05 -1.10600981360672e-05 -1.34692782547653e-05
"1133" "row" "1" -8.18998242307605e-06 0 0 -1.3499235321088e-05
"1134" "babe" "6" 0 5.78189719885565e-06 9.11684623197521e-06 0
"1135" "tammy" "1" 8.9090686683129e-06 6.63130031013742e-06 -1.85188544030412e-05 -1.3787995259124e-05
"1136" "il" "1" -2.52627410601759e-05 -1.80481355364754e-05 -1.16003179892862e-05 3.75059419409204e-06
"1137" "silenzio" "1" -2.23743381776635e-05 -1.61108326655682e-05 2.38154117964959e-05 -1.3756334282558e-05
"1138" "remember" "12" -4.31909666675928e-06 0 0 0
"1139" "locked" "1" 1.9550864012057e-05 -9.5423536305772e-06 -1.77072381208424e-05 0
"1140" "winding" "2" -8.32585035593228e-06 -9.15632645214647e-06 -1.84416820689476e-05 6.24431236336202e-06
"1141" "brand" "3" 3.58484307967176e-05 -1.60714435406887e-05 0 0
"1142" "key" "1" 3.80785319424626e-06 -2.18856720979775e-05 0 0
"1143" "mammy" "2" -5.65760401608402e-06 0 0 -1.32786920402297e-05
"1144" "walkin" "7" -2.50939071325386e-05 -4.69869306784316e-06 -1.35214677742377e-05 -1.19013772548778e-05
"1145" "achy" "1" 2.77361291720453e-06 2.15989516125139e-05 -4.75825995962935e-06 -1.39249249194063e-05
"1146" "breaky" "1" 2.77355338483885e-06 2.1598488016214e-05 -4.75815782913011e-06 -1.39246260371372e-05
"1147" "escapade" "1" 7.75761803498178e-06 -9.34761636232324e-06 -8.95315343777706e-06 7.60226323160516e-05
"1148" "X19th" "1" 0 0 0 0
"1149" "nervous" "1" 2.63742216862318e-05 -1.63167037275523e-06 1.19078935602862e-05 0
"1150" "breakdown" "2" 2.80662947392624e-06 -2.19163343004256e-05 0 0
"1151" "unbelievable" "1" 1.53191115847659e-05 -1.52992798721888e-05 7.93577766653946e-06 4.76503761601114e-05
"1152" "sick" "2" -2.75263208204307e-05 2.39882158068094e-05 -1.60200111803023e-05 0
"1153" "higher" "7" 1.08072233218177e-06 3.81182706542668e-06 0 0
"1154" "skyfall" "1" -4.7878761983626e-06 -1.63121523457594e-06 2.03292360830543e-06 0
"1155" "stuck" "6" -1.25999190773304e-05 -1.32449845163915e-05 -1.25669615113052e-05 -1.38099856201067e-05
"1156" "addicted" "1" 2.80546126627384e-05 1.93016103048907e-05 -1.58418600687358e-05 0
"1157" "milkshake" "1" 5.40959345399436e-06 3.14722943203366e-06 -6.36358537095862e-06 -7.09093654539101e-06
"1158" "pump" "3" -4.17396500136663e-06 -1.72097176516137e-05 -2.07375007077496e-05 0
"1159" "jam" "1" -8.22874913562769e-06 -1.93875400100138e-05 -2.09337291689028e-05 -1.27594282141835e-05
"1160" "butterfly" "5" -1.95200433627879e-05 -4.637409428418e-06 0 -1.39496862943651e-05
"1161" "crying" "9" -2.38032800447847e-05 -9.45328159337561e-06 -1.63197700495647e-05 -1.32971416686422e-05
"1162" "chapel" "3" 3.5293858236317e-05 9.66571301874674e-06 0 0
"1163" "creep" "2" -6.48814852723404e-06 -8.24001459567346e-06 5.39375348200693e-06 0
"1164" "ob" "4" -1.60107935690446e-05 -1.49973399062482e-05 -9.33780722679639e-07 0
"1165" "di" "2" -5.06471860545691e-09 -1.36369675982818e-05 -2.07054695263715e-05 0
"1166" "suede" "1" 4.93013913549288e-05 -2.03938250408573e-05 0 -1.38582942146459e-05
"1167" "shoes" "2" -1.31749955521631e-05 9.25399386027395e-06 -8.27294377714053e-06 0
"1168" "thrift" "1" 5.74422393973413e-06 1.56024977043188e-05 -6.04448767382617e-06 0
"1169" "city" "14" -1.0134573875678e-05 -1.51327694824084e-05 -1.03349110397138e-05 0
"1170" "wreck" "2" -5.56665630495245e-06 -2.78161369766711e-06 -1.95454076921267e-05 0
"1171" "coins" "2" -1.16779448893571e-05 1.07182974839655e-05 0 -1.37798854599324e-05
"1172" "fountain" "2" -1.16774462261255e-05 1.07178397989095e-05 0 -1.37792970411413e-05
"1173" "check" "2" -1.67871258886874e-05 -8.75980890361257e-06 -1.8288569050194e-05 4.36637186181938e-05
"1174" "milk" "1" 1.76507661096731e-05 0 0 0
"1175" "today" "5" -2.87854945646611e-05 -1.62200326176998e-05 -6.39104916306959e-06 -1.34528928964855e-05
"1176" "lookin" "1" -1.2806778973853e-05 -9.03461481849355e-06 0 4.01657650895324e-05
"1177" "humpin" "1" -3.68241552585331e-06 -4.90032026183468e-06 5.10264902778982e-06 7.55959034924907e-05
"1178" "win" "4" 9.57999213730883e-06 -1.32125240331339e-05 0 -1.38687823375203e-05
"1179" "him" "9" -3.0806333369531e-05 4.65856145483546e-06 -1.30544654240062e-05 0
"1180" "bells" "3" -2.7310157157229e-05 -1.1800273875274e-05 -1.26197248471905e-05 -1.2214235831656e-05
"1181" "les" "4" 1.11114390359503e-05 -1.99295886072517e-05 0 -1.31378870445099e-05
"1182" "trois" "1" 1.88623364456053e-06 1.29308190739946e-05 -9.89057323304488e-06 0
"1183" "cloches" "1" 1.88619346662276e-06 1.29305436395883e-05 -9.8903625577465e-06 0
"1184" "rapper.s" "1" 4.14766217639476e-06 1.36382168915809e-05 2.51299761355721e-05 0
"1185" "delight" "2" 2.02286413968202e-05 8.60083635962901e-06 -2.09402090670423e-05 -1.36744098820373e-05
"1186" "saving" "1" 1.28432470497441e-06 2.51184000889357e-05 -8.09895305608767e-07 4.6865603274743e-06
"1187" "knew" "7" 0 1.05844594765379e-05 0 0
"1188" "manic" "1" 8.75058373555159e-08 1.40743356684295e-05 1.09035736860032e-05 -1.38152074590647e-05
"1189" "hands" "8" 0 1.05824312410686e-05 0 0
"1190" "clean" "1" -1.18296983401927e-05 -1.56410773774338e-05 2.53918264039141e-06 0
"1191" "sukiyaki" "2" -9.02021615720225e-06 -2.16753619313787e-05 0 1.63701755824586e-05
"1192" "layla" "2" -2.1385420254021e-05 -9.57251982724048e-06 -1.04659483302285e-05 4.09942417171667e-05
"1193" "puppy" "2" -6.52793109911153e-06 -1.56065489256641e-05 -1.35725651429954e-05 -1.24126491061558e-05
"1194" "see" "22" -7.2683814333918e-06 -2.16952438473247e-05 0 -1.32971028201086e-05
"1195" "clearly" "2" -2.1596049090805e-05 -5.3138648110604e-06 -1.78647376380764e-05 7.79531725183192e-06
"1196" "X500" "1" 0 0 0 0
"1197" "argentina" "2" -1.55274573988378e-05 -1.51609941651348e-05 3.79063154876163e-05 9.26311683133709e-06
"1198" "teddy" "1" 8.65721873667227e-06 -2.94111107761081e-06 -1.56499524159115e-05 -1.37611839665911e-05
"1199" "bear" "2" 2.41130912134857e-06 2.59817438763907e-05 -1.56935578117718e-05 0
"1200" "empire" "1" 2.01241872716497e-05 -1.33723828252734e-05 -1.83176885749051e-06 -1.37961110724358e-05
"1201" "state" "2" -7.84117772551042e-06 -1.45741430189154e-05 6.21036561666436e-06 0
"1202" "sk8er" "1" -3.22656901003117e-06 -1.66128746007194e-05 7.31691505621258e-06 3.39298306049837e-05
"1203" "boi" "2" 0 -2.17867266452332e-05 1.18857745142273e-05 5.39481191345963e-06
"1204" "would" "6" -2.72766008081498e-05 -1.40506318181211e-06 1.47801833226096e-05 0
"1205" "maneater" "2" -1.96460646581136e-05 -9.34792713961717e-06 1.49811654166861e-05 -1.20736182692529e-05
"1206" "chicago" "1" 1.23033374373862e-05 3.42562089602904e-05 4.58583299806597e-06 0
"1207" "died" "2" -6.86180168931863e-06 6.52126115334916e-06 1.80189259639381e-05 -1.3611875519419e-05
"1208" "freedom" "4" -8.2997620379742e-06 -2.12429082748369e-05 -1.27359266822176e-05 -1.3395988469193e-05
"1209" "sylvia.s" "1" -9.02460489254135e-07 6.25338308561177e-05 -1.54349066232866e-07 0
"1210" "mother" "5" -2.00299176496862e-05 -2.19219268373561e-06 3.90134346322218e-06 0
"1211" "tribes" "1" -1.95478494299889e-05 4.87394850929592e-05 4.03376636871294e-05 0
"1212" "love.s" "1" -1.62368089417632e-05 -2.10945488660923e-05 -1.01939784384852e-05 -8.2026766201961e-06
"1213" "start" "3" -3.74370835284561e-06 0 0 0
"1214" "straight" "1" 1.91227048171593e-05 0 0 0
"1215" "halo" "1" 4.82873202041081e-07 -7.35094683691961e-06 1.56591955861519e-05 3.70773936396734e-06
"1216" "wah" "1" 3.32445672990439e-05 3.10828213968598e-05 -1.0602941380492e-05 0
"1217" "diddy" "2" 3.32438612747208e-05 3.10821612821488e-05 -1.06027162028128e-05 0
"1218" "tango" "3" -2.36990504544657e-05 -1.37836190298172e-05 -1.24784262724003e-05 0
"1219" "je" "1" -2.36854699132116e-05 -1.37757204430268e-05 -1.24712756153263e-05 0
"1220" "t.aime" "1" -2.05684927034009e-05 -8.87820703157609e-06 3.7655656750302e-05 -1.34112519482745e-05
"1221" "non" "2" 1.29470592179167e-05 -8.65026560300653e-06 -1.31176181667428e-05 0
"1222" "plus" "1" -2.05658738476964e-05 -8.87707662579157e-06 3.76508622943878e-05 -1.3409544378635e-05
"1223" "stickwitu" "1" -3.05516505660159e-06 2.71580356359822e-06 5.8488256399954e-06 -1.34092598259692e-05
"1224" "stereo" "2" -7.01411255991922e-06 -1.48428465532599e-05 -2.09891734829347e-05 0
"1225" "tarzan" "1" -1.29886838450408e-05 -1.61311292665532e-06 4.58048348393255e-05 -1.38013924386217e-05
"1226" "l.amour" "1" 3.48807977290356e-05 3.17029489156335e-05 -1.4730660185049e-05 -7.01330020136882e-06
"1227" "est" "1" -3.14229159063436e-07 0 -2.08439557574564e-05 -1.13930027290009e-05
"1228" "bleu" "1" 3.48357091793117e-05 3.16619682018413e-05 -1.47116186450768e-05 -7.00423448167644e-06
"1229" "maniac" "1" 1.43954195249936e-05 6.68686615312566e-06 1.35016763589183e-05 0
"1230" "ich" "1" 0 0 3.05651501812329e-05 0
"1231" "lieb" "1" -2.72584440595973e-05 2.19969120937481e-05 4.53969162146957e-05 0
"1232" "dich" "1" -2.72578666235921e-05 2.19964461167093e-05 4.53959545378704e-05 0
"1233" "nicht" "2" -2.7257289212051e-05 2.19959801594124e-05 4.53949929017881e-05 0
"1234" "du" "3" -1.33818790454305e-05 -4.3842577300148e-06 -2.05230888343462e-05 0
"1235" "liebst" "1" -2.7244592344392e-05 2.19857340910326e-05 4.53738472107119e-05 0
"1236" "mich" "1" -2.72428618697766e-05 2.19843376394262e-05 4.53709652336278e-05 0
"1237" "aha" "3" 2.70016298018214e-05 1.22133156802615e-06 0 0
"1238" "cheek" "2" 2.90582259021891e-05 0 0 -1.31998071432854e-05
"1239" "duke" "2" 3.13769619363719e-05 -1.60939064731909e-06 0 0
"1240" "sin" "3" -2.01652750039636e-05 -1.85831273870501e-07 -8.33922900140457e-06 0
"1241" "dominique" "1" 5.9116006053862e-06 9.24456471492447e-06 -1.29332777525032e-05 -1.29034462347903e-05
"1242" "dogs" "1" -1.51409866323024e-05 2.23512863776633e-05 6.14314591864668e-06 1.12427271761446e-05
"1243" "gypsy" "4" -1.7318794643358e-06 -6.14049271603052e-07 -1.58231772780675e-05 0
"1244" "reunited" "1" 2.04280281136346e-05 1.65718236358997e-05 -5.82347675673241e-06 -1.17266901474186e-05
"1245" "cherish" "5" 0 -5.29171500784239e-06 1.08034847921965e-05 0
"1246" "diamonds" "4" -1.53859605523205e-05 -2.07935658654499e-05 -1.33400301484031e-05 -1.250772177893e-05
"1247" "mockin" "1" 4.92461327763867e-06 0 0 0
"1248" "electric" "2" -2.36407760161669e-05 -1.22771980191698e-05 9.0893312761354e-06 0
"1249" "avenue" "1" 3.16517135904653e-06 1.98935728786495e-05 -6.03434267188089e-07 -1.32531402771173e-05
"1250" "push" "2" -2.49251467410463e-05 3.43006848396429e-05 -1.80606575416934e-05 0
"1251" "button" "1" -4.70963302562841e-07 -2.4792776675424e-06 3.18125390449413e-06 -1.27887588386961e-05
"1252" "bubbly" "1" -3.26660245106318e-06 -5.16845324556665e-06 1.75832011247614e-06 1.31933725203868e-05
"1253" "israelites" "1" 1.94525572308462e-05 2.3370787577326e-05 1.33903377666296e-05 0
"1254" "brass" "1" 7.5022357219124e-06 4.30985404949615e-05 -2.02612585852345e-06 0
"1255" "pocket" "2" -1.01168422252762e-05 0 -2.07902058345545e-05 0
"1256" "special" "4" 2.71787462161322e-06 0 -1.75420167519697e-05 -1.33551308077352e-05
"1257" "slow" "7" 3.03236215112383e-06 -8.88011153901536e-06 0 0
"1258" "china" "3" 0 1.32144648383376e-05 3.33504378916338e-05 0
"1259" "makes" "5" -2.130893438791e-05 -1.14937747042713e-05 1.15140423191116e-06 0
"1260" "wonder" "3" 9.39142660600764e-07 -2.11553792906798e-05 0 0
"1261" "does" "5" 9.48714158637711e-06 -1.30844665025962e-05 0 -1.37343642646937e-05
"1262" "magic" "10" 1.45652933775388e-06 3.76647636243781e-06 -2.07456553613551e-05 0
"1263" "wings" "4" -2.34989920456289e-05 2.73390126007312e-06 0 -1.25574191970291e-05
"1264" "hearted" "3" 1.24915635192793e-05 -1.22411155278498e-05 -1.85064259899584e-05 0
"1265" "built" "1" 7.30143462476917e-06 3.68920435243467e-05 4.71442694940573e-06 0
"1266" "hopelessly" "1" 8.00242174608937e-06 2.46022511884894e-05 -5.81179956543939e-06 -1.31602442200453e-05
"1267" "devoted" "1" 8.00225284023125e-06 2.460173191264e-05 -5.81167689669935e-06 -1.31599664488388e-05
"1268" "gimme" "8" -1.98633693239544e-05 -1.41012201288265e-05 -1.50614344627292e-05 -1.35136300899989e-05
"1269" "own" "12" -1.64218005046884e-05 -1.67908978435477e-05 -2.91492536189813e-06 0
"1270" "travellin" "3" -3.04307175795051e-05 2.48593117716535e-06 -8.72090025276726e-06 0
"1271" "everybody.s" "6" -2.02622781580769e-05 4.43225593342025e-06 -1.51145331617438e-05 0
"1272" "somebody.s" "2" -1.05739729551107e-05 0 0 -1.30206497901269e-05
"1273" "shot" "3" 2.8248477266206e-05 -2.14335156160668e-05 0 0
"1274" "sheriff" "2" -1.9885498249898e-05 -5.62151297201522e-06 -1.00326733750344e-05 -1.25227893438659e-05
"1275" "americano" "1" -2.81651823343937e-05 2.65392563757881e-06 8.52891166547442e-06 0
"1276" "golden" "4" -1.16364281846651e-05 0 -2.08252770001631e-05 -1.31591190340825e-05
"1277" "carol" "1" 2.66672183430176e-05 3.24045317844058e-06 -2.06000167654153e-05 0
"1278" "wishing" "3" -1.74499432838935e-05 -2.14915222644224e-05 -1.21623535684928e-05 8.42248010290393e-06
"1279" "well" "5" -5.81887210917233e-06 6.99401026055507e-07 -2.02735835095187e-05 0
"1280" "clocks" "1" 9.06839771588882e-06 -1.59725576909537e-05 -8.04980552638041e-07 -1.34381094667515e-05
"1281" "body" "11" -1.0555749247544e-05 0 0 -1.29982093587856e-05
"1282" "fifth" "1" 2.0489302774654e-05 8.43877838899023e-06 -5.77728069505782e-06 -1.32456425708628e-05
"1283" "beethoven" "2" 2.40051418736472e-05 0 0 0
"1284" "sultans" "1" 1.2874090703391e-05 1.53509978884347e-05 5.13361884233108e-07 -1.20417379547068e-05
"1285" "diggity" "2" -7.74906427907645e-06 4.42368668794637e-06 -2.0480918013863e-05 0
"1286" "mony" "4" -8.55769040137197e-06 -3.57245951207067e-06 -2.04800572360029e-05 0
